level_key,plan_row,session,date,label,kind,grade,machine_grade,price,narrative_distance_pts,narrative_distance_atr,publication_distance_pts,publication_distance_atr
p255:L0,255,NY,2026-09-04,ONH,ONH,A,A,29720,,,160.25,5.921346778454796
p255:L1,255,NY,2026-09-04,OR-H,OR-H,C,C,29635,,,75.25,2.780538814843828
p255:L2,255,NY,2026-09-04,PDH,PDH,B,B,29601,,,41.25,1.5242156293994407
p255:L3,255,NY,2026-09-04,PDC,PDC,B,B,29597.25,,,37.5,1.3856505721813097
p255:L4,255,NY,2026-09-04,RTH-H,RTH-H,B,B,29585,,,25.25,0.9330047186020819
p255:L5,255,NY,2026-09-04,OR-L,OR-L,C,C,29553.75,,,6.0,0.22170409154900955
p255:L6,255,NY,2026-09-04,POC,POC,A,A,29530.63,,,29.11999999999898,1.0760038576511555
p255:L7,255,NY,2026-09-04,OB(bear)·4h,OB,C,C,29503.38,,,56.36999999999898,2.082909940102907
p255:L8,255,NY,2026-09-04,ONL,ONL,C,C,29481.5,,,78.25,2.891390860618333
p255:L9,255,NY,2026-09-04,FVG·1h (HTF),FVG,A,,29425.12,,,134.63000000000102,4.974670307540563
p255:L10,255,NY,2026-09-04,RTH-L,RTH-L,B,B,29199.25,,,360.5,13.32072083390299
p255:L11,255,NY,2026-09-04,Demand·1h (HTF),DEMAND,A,A,29144.5,,,415.25,15.343770669287702
p256:L0,256,NY,2026-09-04,VWAP,VWAP,A,A,29579.56,9.81000000000131,0.421232523788315,40.06000000000131,1.720140153206748
p256:L1,256,NY,2026-09-04,RTH-H,RTH-H,B,B,29585,15.25,0.6548212016076398,45.5,1.9537288310260728
p256:L2,256,NY,2026-09-04,PDC,PDC,B,B,29597.25,27.5,1.1808251176531208,57.75,2.4797327470715538
p256:L3,256,NY,2026-09-04,PDH,PDH,B,B,29601,31.25,1.3418467246058192,61.5,2.6407543540242524
p256:L4,256,NY,2026-09-04,OR-H,OR-H,C,C,29635,65.25,2.8017759609769506,95.5,4.100683590395383
p256:L5,256,NY,2026-09-04,ONH,ONH,A,A,29720,150.25,6.451599051904779,180.5,7.750506681323212
p256:L6,256,NY,2026-09-04,OR-L,OR-L,C,C,29553.75,16.0,0.6870255229981794,14.25,0.6118821064202535
p256:L7,256,NY,2026-09-04,OB(bear)·4h,OB,C,C,29503.38,66.36999999999898,2.8498677475867793,36.11999999999898,1.5509601181683463
p256:L8,256,NY,2026-09-04,ONL,ONL,C,C,29481.5,88.25,3.7893751502868334,58.0,2.4904675208684006
p256:L9,256,NY,2026-09-04,FVG·1h (HTF),FVG,A,A,29425.12,144.63000000000102,6.210281336951712,114.38000000000102,4.911373707533279
p256:L10,256,NY,2026-09-04,Demand·1h (HTF),DEMAND,A,A,29144.5,425.25,18.259850228435987,395.0,16.960942599017553
p256:L11,256,NY,2026-09-04,PDL,PDL,A,A,29101.75,468.0,20.095496547696747,437.75,18.796588918278314
p258:L0,258,ASIA,2026-09-06,OB(bull)·1h (HTF),OB,A,A,29432.25,,,,
p258:L1,258,ASIA,2026-09-06,Supply·1h (HTF),SUPPLY,A,,29465.12,,,,
p258:L2,258,ASIA,2026-09-06,PDL,PDL,A,A,29468.25,,,,
p258:L3,258,ASIA,2026-09-06,OB(bear)·1h (HTF),OB,A,A,29502.88,,,,
p258:L4,258,ASIA,2026-09-06,PDC,PDC,A,A,29524.75,,,,
p258:L5,258,ASIA,2026-09-06,nPOC·2026-09-03,NPOC,A,A,29534.33,,,,
p258:L6,258,ASIA,2026-09-06,Supply·1h,SUPPLY,C,A,29539.38,,,,
p258:L7,258,ASIA,2026-09-06,Supply·1h (HTF),SUPPLY,A,A,29657.38,,,,
p258:L8,258,ASIA,2026-09-06,RTH-H,RTH-H,A,A,29692,,,,
p258:L9,258,ASIA,2026-09-06,PDH,PDH,A,A,29720,,,,
p259:L0,259,ASIA,2026-09-06,VWAP,VWAP,A,A,29575.48,5.270000000000437,0.45846020008703237,7.270000000000437,0.6324488908221346
p259:L1,259,ASIA,2026-09-06,VWAP−1σ,VWAP,A,A,29566.02,14.729999999999563,1.28142670726399,16.729999999999563,1.4554153979990923
p259:L2,259,ASIA,2026-09-06,OB(bull)·4h (HTF),OB,A,A,29545,35.75,3.110047846889952,37.75,3.2840365376250547
p259:L3,259,ASIA,2026-09-06,Demand·1h,DEMAND,C,,29541.12,39.63000000000102,3.447585906916139,41.63000000000102,3.6215745976512417
p259:L4,259,ASIA,2026-09-06,ONL,ONL,A,A,29530.25,50.5,4.393214441061331,52.5,4.5672031317964334
p259:L5,259,ASIA,2026-09-06,PDC,PDC,A,A,29524.75,56.0,4.871683340582862,58.0,5.045672031317965
p259:L6,259,ASIA,2026-09-06,PDL,PDL,A,A,29468.25,112.5,9.7868638538495,114.5,9.960852544584602
p259:L7,259,ASIA,2026-09-06,ONH,ONH,A,A,29587.75,7.0,0.6089604175728578,5.0,0.4349717268377556
p259:L8,259,ASIA,2026-09-06,VWAP+2σ,VWAP,A,A,29594.4,13.650000000001455,1.1874728142671993,11.650000000001455,1.013484123532097
p259:L9,259,ASIA,2026-09-06,OB(bear)·1h (HTF),OB,A,A,29607.5,26.75,2.3270987385819923,24.75,2.1531100478468903
p259:L10,259,ASIA,2026-09-06,Supply·1h,SUPPLY,C,C,29657.38,76.63000000000102,6.66637668551553,74.63000000000102,6.492387994780429
p259:L11,259,ASIA,2026-09-06,PDH,PDH,A,A,29720,139.25,12.113962592431493,137.25,11.93997390169639
p260:L0,260,ASIA,2026-09-06,Demand·1h,DEMAND,C,C,29541.12,1.8800000000010186,0.11272267224689975,27.13000000000102,1.6266840947110892
p260:L1,260,ASIA,2026-09-06,ONL,ONL,A,A,29530.25,12.75,0.7644755697591452,38.0,2.2784369922233347
p260:L2,260,ASIA,2026-09-06,PDC,PDC,A,A,29524.75,18.25,1.0942493449493647,43.5,2.608210767413554
p260:L3,260,ASIA,2026-09-06,PDL,PDL,A,A,29468.25,74.75,4.481925399176165,100.0,5.9958868216403545
p260:L4,260,ASIA,2026-09-06,VWAP−1σ,VWAP,A,A,29553.16,10.159999999999854,0.6091821010786513,15.090000000000146,0.9047793213855382
p260:L5,260,ASIA,2026-09-06,VWAP,VWAP,A,A,29564.54,21.540000000000873,1.2915140213813847,3.709999999999127,0.2224474010828048
p260:L6,260,ASIA,2026-09-06,ONH,ONH,A,A,29587.75,44.75,2.6831593526840587,19.5,1.1691979302198692
p260:L7,260,ASIA,2026-09-06,OB(bear)·1h (HTF),OB,A,A,29607.5,64.5,3.8673469999580288,39.25,2.3533855774938393
p260:L8,260,ASIA,2026-09-06,RTH-H,RTH-H,A,A,29692,149.0,8.933871364244128,123.75,7.419909941779939
p261:L0,261,ASIA,2026-09-06,PDL,PDL,A,A,29468.25,,,114.0,7.595999440294778
p261:L1,261,ASIA,2026-09-06,PDC,PDC,A,A,29524.75,,,57.5,3.831315507166226
p261:L2,261,ASIA,2026-09-06,ONL,ONL,A,A,29530.25,,,52.0,3.4648418499590217
p261:L3,261,ASIA,2026-09-06,Demand·1h,DEMAND,C,C,29541.12,,,41.13000000000102,2.740556640169579
p261:L4,261,ASIA,2026-09-06,SWG-L·5m,SWG-L,A,A,29575.25,,,7.0,0.46642101826371446
p261:L5,261,ASIA,2026-09-06,VWAP+1σ,VWAP,A,A,29593.68,,,11.430000000000291,0.7615988912506274
p261:L6,261,ASIA,2026-09-06,SWG-H·15m,SWG-H,A,A,29597.5,,,15.25,1.0161315040745207
p261:L7,261,ASIA,2026-09-06,OB(bull)·1h,OB,C,C,29611,,,28.75,1.915657753583113
p261:L8,261,ASIA,2026-09-06,EQH·1h (HTF),EQH,A,A,29619.25,,,37.0,2.465368239393919
p261:L9,261,ASIA,2026-09-06,ONH,ONH,A,A,29623,,,40.75,2.7152366420351948
p261:L10,261,ASIA,2026-09-06,RTH-H,RTH-H,A,A,29692,,,109.75,7.312815250634666
p261:L11,261,ASIA,2026-09-06,PDH,PDH,A,A,29720,,,137.75,9.178499323689524
p262:L0,262,ASIA,2026-09-06,PDC,PDC,A,A,29524.75,59.5,4.060297118212651,59.0,4.026176974362124
p262:L1,262,ASIA,2026-09-06,ONL,ONL,A,A,29530.25,54.0,3.6849755358568594,53.5,3.6508553920063327
p262:L2,262,ASIA,2026-09-06,Demand·1h,DEMAND,C,C,29541.12,43.13000000000102,2.943203608546483,42.63000000000102,2.9090834646959567
p262:L3,262,ASIA,2026-09-06,VWAP−1σ,VWAP,A,A,29557.57,26.68000000000029,1.8206508758641125,26.18000000000029,1.7865307320135861
p262:L4,262,ASIA,2026-09-06,SWG-L·5m,SWG-L,A,A,29572.25,12.0,0.8188834524126354,11.5,0.784763308562109
p262:L5,262,ASIA,2026-09-06,SWG-L·5m,SWG-L,A,A,29576,8.25,0.5629823735336869,7.75,0.5288622296831603
p262:L6,262,ASIA,2026-09-06,VWAP+1σ,VWAP,A,A,29593.84,9.590000000000146,0.6544243590531077,10.090000000000146,0.6885445029036342
p262:L7,262,ASIA,2026-09-06,SWG-H·15m,SWG-H,A,A,29597.5,13.25,0.9041838120389516,13.75,0.938303955889478
p262:L8,262,ASIA,2026-09-06,OB(bull)·1h,OB,C,C,29611,26.75,1.8254276960031663,27.25,1.8595478398536929
p262:L9,262,ASIA,2026-09-06,ONH,ONH,A,A,29623,38.75,2.644311148415802,39.25,2.6784312922663283
p263:L0,263,ASIA,2026-09-06,SWG-H·5m,SWG-H,A,A,29596.75,,,1.75,0.14296918401359435
p263:L1,263,ASIA,2026-09-06,SWG-L·5m,SWG-L,A,A,29569.5,,,29.0,2.369203620796706
p263:L2,263,ASIA,2026-09-06,Demand·1h,DEMAND,C,C,29541.12,,,57.38000000000102,4.687755302114393
p263:L3,263,ASIA,2026-09-06,ONL,ONL,A,A,29530.25,,,68.25,5.575798176530179
p263:L4,263,ASIA,2026-09-06,PDC,PDC,A,A,29524.75,,,73.75,6.025129897715761
p263:L5,263,ASIA,2026-09-06,OB(bull)·1h,OB,C,C,29611,,,12.5,1.0212084572399596
p263:L6,263,ASIA,2026-09-06,ONH,ONH,A,A,29623,,,24.5,2.0015685761903206
p263:L7,263,ASIA,2026-09-06,RTH-H,RTH-H,A,A,29692,,,93.5,7.638639260154897
p263:L8,263,ASIA,2026-09-06,PDH,PDH,A,A,29720,,,121.5,9.926146204372406
p264:L0,264,ASIA,2026-09-07,ONH,ONH,A,A,29687.5,9.5,0.48911084796375437,15.5,0.7980229624671782
p264:L1,264,ASIA,2026-09-07,EQH·1h (HTF),EQH,A,A,29707.5,29.5,1.5188178963085004,35.5,1.827730010811924
p264:L2,264,ASIA,2026-09-07,OB(bear)·1h,OB,C,,29750.62,72.61999999999898,3.7388662925397202,78.61999999999898,4.047778407043144
p264:L3,264,ASIA,2026-09-07,VWAP+2σ,VWAP,A,A,29674.82,3.180000000000291,0.1637234206868296,2.819999999999709,0.14518869381659422
p264:L4,264,ASIA,2026-09-07,SWG-H·15m,SWG-H,A,A,29664.5,13.5,0.6950522576327035,7.5,0.38614014312927974
p264:L5,264,ASIA,2026-09-07,VWAP+1σ,VWAP,A,A,29636.64,41.36000000000058,2.129434175976965,35.36000000000058,1.820522061473541
p264:L6,264,ASIA,2026-09-07,OR-L,OR-L,B,B,29612.25,65.75,3.3851619214333524,59.75,3.076249806929929
p264:L7,264,ASIA,2026-09-07,POC,POC,A,A,29583.34,94.65999999999985,4.873603459815675,88.65999999999985,4.5646913453122515
p264:L8,264,ASIA,2026-09-07,VWAP−1σ,VWAP,A,A,29560.28,117.72000000000116,6.060855686557235,111.72000000000116,5.751943572053811
p264:L9,264,ASIA,2026-09-07,ONL,ONL,A,A,29521.75,156.25,8.044586315193328,150.25,7.735674200689904
p265:L0,265,ASIA,2026-09-07,OB(bear)·1h,OB,C,C,29750.62,,,85.36999999999898,5.282698959796476
p265:L1,265,ASIA,2026-09-07,VWAP+2σ,VWAP,A,A,29724.57,,,59.31999999999971,3.6707239345804044
p265:L2,265,ASIA,2026-09-07,ONH,ONH,A,A,29721.25,,,56.0,3.465282203919482
p265:L3,265,ASIA,2026-09-07,OB(bull)·1h,OB,A,A,29715.75,,,50.5,3.124941987463104
p265:L4,265,ASIA,2026-09-07,OB(bear)·4h,OB,A,A,29708.25,,,43.0,2.660841692295316
p265:L5,265,ASIA,2026-09-07,VWAP+1σ,VWAP,A,A,29671.42,,,6.169999999998254,0.381799842824592
p265:L6,265,ASIA,2026-09-07,SWG-H·15m,SWG-H,A,A,29664.5,,,0.75,0.04641002951677877
p265:L7,265,ASIA,2026-09-07,OR-H,OR-H,A,A,29646,,,19.25,1.191190757597322
p265:L8,265,ASIA,2026-09-07,POC,POC,A,A,29583.34,,,81.90999999999985,5.06859402362579
p265:L9,265,ASIA,2026-09-07,ONL,ONL,C,C,29521.75,,,143.5,8.879785647543672
p266:L0,266,ASIA,2026-09-07,OB(bear)·1h,OB,C,C,29750.62,84.86999999999898,5.370941101273849,61.61999999999898,3.899580424890928
p266:L1,266,ASIA,2026-09-07,ONH,ONH,A,A,29721.25,55.5,3.512280324268908,32.25,2.040919647885987
p266:L2,266,ASIA,2026-09-07,OB(bear)·4h (HTF),OB,A,A,29708.25,42.5,2.6895840320978124,19.25,1.2182233557148914
p266:L3,266,ASIA,2026-09-07,VWAP+1σ,VWAP,A,A,29675.22,9.470000000001164,0.5993026066816333,13.779999999998836,0.8720580697012875
p266:L4,266,ASIA,2026-09-07,OB(bear)·1h,OB,C,C,29670,4.25,0.2689584032097812,19.0,1.2024022731731396
p266:L5,266,ASIA,2026-09-07,SWG-H·5m,SWG-H,A,A,29662.5,3.25,0.20567407304277388,26.5,1.6770347494256947
p266:L6,266,ASIA,2026-09-07,OR-H,OR-H,A,A,29646,19.75,1.249865520798395,43.0,2.721226197181316
p266:L7,266,ASIA,2026-09-07,VWAP,VWAP,A,A,29621.97,43.779999999998836,2.770587974711508,67.02999999999884,4.241948651094429
p266:L8,266,ASIA,2026-09-07,OB(bull)·1h,OB,C,C,29611,54.75,3.4648170766436523,78.0,4.936177753026573
p266:L9,266,ASIA,2026-09-07,POC,POC,A,A,29583.34,82.40999999999985,5.215261649063066,105.65999999999985,6.686622325445987
p266:L10,266,ASIA,2026-09-07,VWAP−1σ,VWAP,A,A,29568.73,97.02000000000044,6.139845712803081,120.27000000000044,7.611206389186001
p266:L11,266,ASIA,2026-09-07,ONL,ONL,C,C,29521.75,144.0,9.112943544049058,167.25,10.584304220431978
p267:L0,267,ASIA,2026-09-07,ONH,ONH,A,A,29753.25,,,4.75,0.31402259640493707
p267:L1,267,ASIA,2026-09-07,OB(bear)·1h (HTF),OB,A,,29761.62,,,3.6199999999989814,0.2393182734706426
p267:L2,267,ASIA,2026-09-07,OB(bear)·1h,OB,C,C,29845.25,,,87.25,5.768099270806476
p267:L3,267,ASIA,2026-09-07,Demand·1h (HTF),DEMAND,A,,29722.62,,,35.38000000000102,2.3389725180646304
p267:L4,267,ASIA,2026-09-07,OB(bear)·4h (HTF),OB,A,A,29708.25,,,49.75,3.2889735097148676
p267:L5,267,ASIA,2026-09-07,VWAP+1σ,VWAP,A,A,29702.73,,,55.27000000000044,3.653900821747581
p267:L6,267,ASIA,2026-09-07,OB(bear)·1h,OB,C,C,29670,,,88.0,5.8176817860283085
p267:L7,267,ASIA,2026-09-07,OR-H,OR-H,A,A,29646,,,112.0,7.404322273126938
p267:L8,267,ASIA,2026-09-07,VWAP,VWAP,A,A,29640.01,,,117.9900000000016,7.800321294698743
p267:L9,267,ASIA,2026-09-07,OR-L,OR-L,C,C,29612.25,,,145.75,9.635535458109386
p268:L0,268,ASIA,2026-09-07,VWAP+1σ,VWAP,A,A,29712.47,12.470000000001164,0.725379559071675,14.220000000001164,0.8271770112268725
p268:L1,268,ASIA,2026-09-07,SWG-H·15m,SWG-H,A,A,29721.25,21.25,1.2361119190273981,23.0,1.3379093711825956
p268:L2,268,ASIA,2026-09-07,SWG-L·5m,SWG-L,A,A,29726.25,26.25,1.5269617823279624,28.0,1.6287592344831598
p268:L3,268,ASIA,2026-09-07,PDC,PDC,A,A,29736.75,36.75,2.1377464952591474,38.5,2.239543947414345
p268:L4,268,ASIA,2026-09-07,OB(bear)·1h (HTF),OB,A,,29750.62,50.61999999999898,2.944564016054853,52.36999999999898,3.046361468210051
p268:L5,268,ASIA,2026-09-07,PDH,PDH,A,A,29764.75,64.75,3.7665057297423075,66.5,3.8683031818975047
p268:L6,268,ASIA,2026-09-07,OB(bear)·1h,OB,C,C,29670,30.0,1.7450991798033857,28.25,1.643301727648188
p268:L7,268,ASIA,2026-09-07,SWG-L·5m,SWG-L,A,A,29660.25,39.75,2.312256413239486,38.0,2.2104589610842886
p268:L8,268,ASIA,2026-09-07,RTH-H,RTH-H,A,A,29646,54.0,3.141178523646094,52.25,3.0393810714908964
p268:L9,268,ASIA,2026-09-07,POC,POC,A,A,29583.34,116.65999999999985,6.786109010528757,114.90999999999985,6.68431155837356
p268:L10,268,ASIA,2026-09-07,RTH-L,RTH-L,B,B,29563.75,136.25,7.925658774940376,134.5,7.823861322785179
p268:L11,268,ASIA,2026-09-07,PDL,PDL,A,A,29521.75,178.25,10.368797626665117,176.5,10.267000174509919
p269:L0,269,LONDON,2026-09-08,nPOC·2026-09-03,NPOC,A,A,29501.78,,,107.97000000000116,4.404439929998946
p269:L1,269,LONDON,2026-09-08,PDL,PDL,A,A,29521.75,,,88.0,3.5898000726118653
p269:L2,269,LONDON,2026-09-08,Demand·1h,DEMAND,C,,29541.12,,,68.63000000000102,2.7996361248108634
p269:L3,269,LONDON,2026-09-08,SWG-L·5m,SWG-L,A,A,29546.25,,,63.5,2.5903670978506073
p269:L4,269,LONDON,2026-09-08,RTH-L,RTH-L,B,B,29563.75,,,46.0,1.876486401592566
p269:L5,269,LONDON,2026-09-08,EQH·1h (HTF),EQH,A,A,29575.5,,,34.25,1.3971665055335953
p269:L6,269,LONDON,2026-09-08,VWAP−1σ,VWAP,A,A,29581.47,,,28.279999999998836,1.1536312051529474
p269:L7,269,LONDON,2026-09-08,OB(bull)·1h,OB,C,C,29611,,,1.25,0.05099147830414581
p269:L8,269,LONDON,2026-09-08,SWG-H·15m,SWG-H,A,A,29623.25,,,13.5,0.5507079656847748
p269:L9,269,LONDON,2026-09-08,EQH·1h (HTF),EQH,A,A,29661.25,,,51.5,2.1008489061308073
p269:L10,269,LONDON,2026-09-08,SWG-L·5m,SWG-L,A,A,29675.75,,,66.0,2.692350054458899
p269:L11,269,LONDON,2026-09-08,VWAP+1σ,VWAP,A,A,29705.64,,,95.88999999999942,3.91165828366761
p270:L0,270,LONDON,2026-09-08,VWAP−2σ,VWAP,A,A,29518.22,,,113.02999999999884,4.740574841358667
p270:L1,270,LONDON,2026-09-08,PDL,PDL,A,A,29521.75,,,109.5,4.592523623186582
p270:L2,270,LONDON,2026-09-08,SWG-L·5m,SWG-L,A,A,29546.25,,,85.0,3.5649726755329634
p270:L3,270,LONDON,2026-09-08,RTH-L,RTH-L,B,B,29563.75,,,67.5,2.8310077129232356
p270:L4,270,LONDON,2026-09-08,EQH·1h (HTF),EQH,A,A,29575.5,,,55.75,2.338202666599561
p270:L5,270,LONDON,2026-09-08,VWAP−1σ,VWAP,A,A,29579.75,,,51.5,2.159954032822913
p270:L6,270,LONDON,2026-09-08,OB(bull)·1h,OB,C,C,29611,,,20.25,0.8493023138769707
p270:L7,270,LONDON,2026-09-08,SWG-H·5m,SWG-H,A,A,29620.75,,,10.5,0.44037897756583666
p270:L8,270,LONDON,2026-09-08,RTH-H,RTH-H,B,B,29646,,,14.75,0.6186276113424848
p270:L9,270,LONDON,2026-09-08,Supply·1h,SUPPLY,C,C,29657.38,,,26.13000000000102,1.095914541313882
p270:L10,270,LONDON,2026-09-08,SWG-L·5m,SWG-L,A,A,29675.75,,,44.5,1.866368047779022
p270:L11,270,LONDON,2026-09-08,PDC,PDC,A,A,29736.75,,,105.5,4.424760203161502
p271:L0,271,LONDON,2026-09-08,SWG-L·5m,SWG-L,A,A,29546.25,,,0.0,0.0
p271:L1,271,LONDON,2026-09-08,Demand·1h,DEMAND,C,,29541.12,,,5.130000000001019,0.20413523063703795
p271:L2,271,LONDON,2026-09-08,PDL,PDL,A,A,29521.75,,,24.5,0.9749148441727946
p271:L3,271,LONDON,2026-09-08,EQL·15m (HTF),EQL,A,A,29514,,,32.25,1.2833062744723522
p271:L4,271,LONDON,2026-09-08,OB(bear)·1h,OB,C,C,29498.5,,,47.75,1.900089135071467
p271:L5,271,LONDON,2026-09-08,RTH-L,RTH-L,B,B,29563.75,,,17.5,0.6963677458377104
p271:L6,271,LONDON,2026-09-08,EQL·15m (HTF),EQL,A,A,29572,,,25.75,1.0246553974469168
p271:L7,271,LONDON,2026-09-08,VWAP−1σ,VWAP,A,A,29577.87,,,31.61999999999898,1.258237035622154
p271:L8,271,LONDON,2026-09-08,SWG-L·5m,SWG-L,A,A,29595.75,,,49.5,1.9697259096552382
p271:L9,271,LONDON,2026-09-08,SWG-H·5m,SWG-H,A,A,29629.25,,,83.0,3.3027727374017126
p271:L10,271,LONDON,2026-09-08,EQH·1h (HTF),EQH,A,A,29661.25,,,115.0,4.57613090121924
p271:L11,271,LONDON,2026-09-08,VWAP+1σ,VWAP,A,A,29698.69,,,152.4399999999987,6.065959952885695
p272:L0,272,LONDON,2026-09-08,EQL·1h (HTF),EQL,A,A,29435.75,,,79.75,2.9207532796671622
p272:L1,272,LONDON,2026-09-08,ONL,ONL,A,A,29478.5,,,37.0,1.3550830263032603
p272:L2,272,LONDON,2026-09-08,VWAP−2σ,VWAP,A,A,29492.91,,,22.590000000000146,0.8273331233565093
p272:L3,272,LONDON,2026-09-08,OB(bear)·1h,OB,C,C,29502.88,,,12.619999999998981,0.46219318356610173
p272:L4,272,LONDON,2026-09-08,PDL,PDL,B,B,29521.75,,,6.25,0.2288991598485237
p272:L5,272,LONDON,2026-09-08,EQH·1h (HTF),EQH,A,A,29543.5,,,28.0,1.025468236121386
p272:L6,272,LONDON,2026-09-08,VWAP−1σ,VWAP,A,A,29560.23,,,44.72999999999956,1.6381855072038984
p272:L7,272,LONDON,2026-09-08,SWG-L·5m,SWG-L,A,A,29580.25,,,64.75,2.3713952960307054
p272:L8,272,LONDON,2026-09-08,SETT,SETT,A,A,29604.25,,,88.75,3.2503680698490363
p273:L0,273,LONDON,2026-09-08,EQL·1h (HTF),EQL,A,A,29435.75,,,98.25,3.8003326499825936
p273:L1,273,LONDON,2026-09-08,ONL,ONL,A,A,29478.5,,,55.5,2.146752794646656
p273:L2,273,LONDON,2026-09-08,PDL,PDL,B,B,29521.75,,,12.25,0.47383282404363125
p273:L3,273,LONDON,2026-09-08,OB(bull)·1h,OB,C,C,29532,,,2.0,0.07736046106834796
p273:L4,273,LONDON,2026-09-08,Demand·1h,DEMAND,C,,29541.12,,,7.119999999998981,0.2754032414032793
p273:L5,273,LONDON,2026-09-08,VWAP−1σ,VWAP,A,A,29548.59,,,14.590000000000146,0.5643445634936041
p273:L6,273,LONDON,2026-09-08,RTH-L,RTH-L,B,B,29563.75,,,29.75,1.150736858391676
p273:L7,273,LONDON,2026-09-08,EQL·15m (HTF),EQL,A,A,29572,,,38.0,1.4698487602986112
p273:L8,273,LONDON,2026-09-08,SWG-L·5m,SWG-L,A,A,29580.25,,,46.25,1.7889606622055467
p273:L9,273,LONDON,2026-09-08,VWAP,VWAP,A,A,29619.86,,,85.86000000000058,3.3210845936642004
p273:L10,273,LONDON,2026-09-08,EQH·1h (HTF),EQH,A,A,29661.25,,,127.25,4.922059335473639
p273:L11,273,LONDON,2026-09-08,OB(bear)·1h,OB,C,C,29670,,,136.0,5.2605113526476615
p274:L0,274,NY,2026-09-08,PDL,PDL,B,B,29521.75,132.0,6.147311948139041,119.5,5.5651801348682985
p274:L1,274,NY,2026-09-08,VWAP−1σ,VWAP,A,A,29546.25,107.5,5.006333594128386,95.0,4.4242017808576435
p274:L2,274,NY,2026-09-08,SWG-H·5m,SWG-H,A,A,29582.5,71.25,3.3181513356432326,58.75,2.73601952237249
p274:L3,274,NY,2026-09-08,VWAP,VWAP,A,A,29612.43,41.31999999999971,1.924294921947753,28.81999999999971,1.3421631086770105
p274:L4,274,NY,2026-09-08,RTH-H,RTH-H,B,B,29646,7.75,0.3609217242278604,4.75,0.22121008904288217
p274:L5,274,NY,2026-09-08,Supply·1h,SUPPLY,C,C,29657.38,3.6300000000010186,0.16905107857387108,16.13000000000102,0.7511828918446136
p274:L6,274,NY,2026-09-08,OB(bear)·1h,OB,C,C,29670,16.25,0.7567713572519653,28.75,1.338903170522708
p274:L7,274,NY,2026-09-08,PDC,PDC,A,A,29736.75,83.0,3.8653552401177302,95.5,4.447487053388473
p274:L8,274,NY,2026-09-08,Supply·1h,SUPPLY,A,A,29746.25,92.5,4.307775418203494,105.0,4.889907231474237
p274:L9,274,NY,2026-09-08,PDH,PDH,A,A,29764.75,111.0,5.169330501844193,123.5,5.751462315114936
p275:L0,275,NY,2026-09-08,EQL·1h (HTF),EQL,A,A,29353.75,,,149.0,4.440404702656792
p275:L1,275,NY,2026-09-08,EQL·1h (HTF),EQL,A,A,29424,,,78.75,2.3468581901625662
p275:L2,275,NY,2026-09-08,EQL·1h (HTF),EQL,A,A,29435.75,,,67.0,1.9966920475033898
p275:L3,275,NY,2026-09-08,ONL,ONL,A,A,29478.5,,,24.25,0.7226833157008538
p275:L4,275,NY,2026-09-08,OB(bear)·1h,OB,C,C,29498.5,,,4.25,0.12665583883417025
p275:L5,275,NY,2026-09-08,PDL,PDL,B,B,29521.75,,,19.0,0.5662261030233493
p275:L6,275,NY,2026-09-08,SWG-L·5m,SWG-L,A,A,29534,,,31.25,0.931292932604193
p275:L7,275,NY,2026-09-08,Supply·1h,SUPPLY,C,C,29539.38,,,36.63000000000102,1.0916243238813612
p275:L8,275,NY,2026-09-08,SWG-H·5m,SWG-H,A,A,29577.75,,,75.0,2.235103038250063
p275:L9,275,NY,2026-09-08,SWG-H·5m,SWG-H,A,A,29601.75,,,99.0,2.9503360104900835
p276:L0,276,NY,2026-09-08,EQL·15m (HTF),EQL,A,A,29556.25,,,7.75,0.21091878946222511
p276:L1,276,NY,2026-09-08,Demand·1h,DEMAND,C,,29541.12,,,22.88000000000102,0.6226866971478614
p276:L2,276,NY,2026-09-08,VWAP−1σ,VWAP,A,A,29496.72,,,67.27999999999884,1.8310472458088078
p276:L3,276,NY,2026-09-08,ONL,ONL,C,C,29478.5,,,85.5,2.326910516002613
p276:L4,276,NY,2026-09-08,SWG-L·5m,SWG-L,A,A,29424.5,,,139.5,3.7965382103200525
p276:L5,276,NY,2026-09-08,RTH-L,RTH-L,B,B,29563.75,,,0.25,0.006803831918136294
p276:L6,276,NY,2026-09-08,OR-L,OR-L,A,A,29571.75,,,7.75,0.21091878946222511
p276:L7,276,NY,2026-09-08,SWG-H·5m,SWG-H,A,A,29577.75,,,13.75,0.3742107554974962
p276:L8,276,NY,2026-09-08,SWG-H·5m,SWG-H,A,A,29601.75,,,37.75,1.0273786196385803
p276:L9,276,NY,2026-09-08,Supply·1h,SUPPLY,C,C,29619.5,,,55.5,1.5104506858262574
p276:L10,276,NY,2026-09-08,RTH-H,RTH-H,B,B,29646,,,82.0,2.2316568691487046
p276:L11,276,NY,2026-09-08,OR-H,OR-H,A,A,29686.75,,,122.75,3.3406814718049205
p277:L0,277,NY,2026-09-08,RTH-H,RTH-H,B,B,29646,,,29.5,0.9137540112252358
p277:L1,277,NY,2026-09-08,EQH·1h (HTF),EQH,A,A,29653.25,,,36.75,1.1383206750009294
p277:L2,277,NY,2026-09-08,OR-H,OR-H,A,A,29686.75,,,70.25,2.1759735352058582
p277:L3,277,NY,2026-09-08,VWAP+2σ,VWAP,A,A,29718.88,,,102.38000000000102,3.1711910396352736
